36596566-9da0 | http://is5.auto.ru/all/images/5f/4e/60x45/5f4e82ad.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 350 000 |  2010  |  34 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Сургут | 29.07.14
1007249359-6396b | http://is11.auto.ru/all/images/b1/bf/60x45/b1bfc069.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 350 000 |  2012  |  51 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 22.01.15
1007050075-f55d9 | http://is18.auto.ru/all/images/10/66/60x45/1066925b.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 385 000 |  2012  |  34 500 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Казань | 22.01.15
1001719677-0252f3 | http://is17.auto.ru/all/images/ad/88/60x45/ad88fbf2.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 350 000 |  2008  |  98 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Пушкино | 22.01.15
1007252643-92dea8 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 300 000 |  2008  |  78 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Вологда | 22.01.15
49986414-4910 | http://is6.auto.ru/all/images/d1/eb/60x45/d1eb737a.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 280 000 |  2009  |  80 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Тула | 22.01.15
1007054109-bc26f5 | http://is12.auto.ru/all/images/7c/d1/60x45/7cd128ca.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 325 000 |  2008  |  47 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 22.01.15
1007253407-5347 | http://is8.auto.ru/all/images/d8/79/60x45/d8793af6.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0088ff | 305 000 |  2006  |  155 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 22.01.15
1007253509-24349e | http://is4.auto.ru/all/images/47/3f/60x45/473fc59b.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 315 000 |  2008  |  115 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Шахты | 22.01.15
1006992765-1017 | http://is8.auto.ru/all/images/34/43/60x45/3443c78a.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 295 000 |  2008  |  126 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Кинешма | 22.01.15
1007253343-438d6 | http://is7.auto.ru/all/images/f3/be/60x45/f3be2533.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 275 000 |  2009  |  112 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Жуков | 22.01.15
1006309689-ba0f00 | http://is18.auto.ru/all/images/2b/29/60x45/2b29766d.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 420 000 |  2011  |  75 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Смоленск | 22.01.15
1006983223-3e03 | http://is15.auto.ru/all/images/60/6c/60x45/606c1249.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 375 000 |  2008  |  66 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 22.01.15
1007236521-cf9c3 | http://is16.auto.ru/all/images/69/85/60x45/6985cc0e.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 255 000 |  2007  |  93 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Брянск | 22.01.15
1005521745-1ac59f | http://is11.auto.ru/all/images/23/8e/60x45/238e0070.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 245 000 |  2008  |  111 111 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Муром | 22.01.15
1007254481-4027d | http://is18.auto.ru/all/images/1d/c8/60x45/1dc8e491.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 285 000 |  2009  |  153 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Егорьевск | 22.01.15
1007254487-65d9fa | http://is14.auto.ru/all/images/92/4a/60x45/924adb5c.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 250 000 |  2006  |  193 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 22.01.15
1007172085-ad2f79 | http://is2.auto.ru/all/images/ef/c7/60x45/efc7bf16.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 285 000 |  2009  |  153 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1007254643-66ad | http://is16.auto.ru/all/images/79/58/60x45/79582169.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 205 000 |  2008  |  74 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Великий Новгород | 22.01.15
1007190225-682cad | http://is5.auto.ru/all/images/12/40/60x45/1240ae31.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 270 000 |  2008  |  82 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 22.01.15
1007254257-42248 | http://is6.auto.ru/all/images/fb/01/60x45/fb01ba10.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 302 000 |  2010  |  47 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 22.01.15
1006923905-56b4 | http://is2.auto.ru/all/images/dc/3d/60x45/dc3d397c.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #9c9999 | 320 000 |  2010  |  72 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1007255347-b488bf | http://is1.auto.ru/all/images/95/5e/60x45/955ef6d4.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #9c9999 | 310 000 |  2010  |  56 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
1007255405-040c8a | http://is3.auto.ru/all/images/3b/38/60x45/3b3838be.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 275 000 |  2008  |  107 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 22.01.15
48188556-cd90a8 | http://is11.auto.ru/all/images/ae/26/60x45/ae26fe83.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 335 000 |  2009  |  66 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Кострома | 23.01.15
1007255529-a4ba | http://is18.auto.ru/all/images/1a/6e/60x45/1a6ee722.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 275 000 |  2009  |  104 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Санкт-Петербург | 23.01.15
1005916377-4b6ab | http://is11.auto.ru/all/images/24/98/60x45/24985bca.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #CACECB | 449 500 |  2012  |  37 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 23.01.15
46972256-09ff | http://is3.auto.ru/all/images/24/0b/60x45/240b3b32.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 400 000 |  2010  |  125 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Нижний Новгород | 23.01.15
1007255889-6acfb3 | http://is2.auto.ru/all/images/39/92/60x45/39927aa4.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 380 000 |  2012  |  60 700 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Санкт-Петербург | 23.01.15
1006815859-200a1 | http://is18.auto.ru/all/images/f7/17/60x45/f717d791.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 350 000 |  2011  |  61 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Рязань | 23.01.15
1007255925-157710 | http://is7.auto.ru/all/images/3b/09/60x45/3b09f35f.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 380 000 |  2012  |  30 665 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Санкт-Петербург | 23.01.15
1006517025-2fdbb2 | http://is14.auto.ru/all/images/43/09/60x45/4309a2fc.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #CACECB | 260 000 |  2006  |  74 600 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007250721-c82569 | http://is5.auto.ru/all/images/55/b8/60x45/55b8db67.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF0000 | 325 000 |  2008  |  125 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007255827-de9a9 | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 320 000 |  2008  |  80 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Павловский Посад | 23.01.15
1006567697-33ac76 | http://is2.auto.ru/all/images/72/d6/60x45/72d629d1.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 390 000 |  2012  |  35 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 23.01.15
1003548182-23ea | http://is8.auto.ru/all/images/44/8e/60x45/448e6662.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 295 000 |  2009  |  80 678 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007258203-16fc | http://is2.auto.ru/all/images/0e/a6/60x45/0ea68e9d.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 335 000 |  2008  |  85 279 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007258215-4e9e1d | http://is16.auto.ru/all/images/b1/89/60x45/b1890b74.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 325 000 |  2009  |  78 500 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 23.01.15
1006573631-7841c | http://is7.auto.ru/all/images/74/06/60x45/74066877.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 294 000 |  2012  |  59 600 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007261653-d8b6b8 | http://is16.auto.ru/all/images/9b/05/60x45/9b0545e6.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 305 000 |  2010  |  56 112 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Йошкар-Ола | 23.01.15
1007261487-7225b4 | http://is13.auto.ru/all/images/53/a6/60x45/53a6d641.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 312 100 |  2011  |  160 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Казань | 23.01.15
1007261563-c0287 | http://is12.auto.ru/all/images/7f/11/60x45/7f1104ae.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 330 300 |  2011  |  90 573 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Казань | 23.01.15
1007261611-da39 | http://is9.auto.ru/all/images/49/41/60x45/49415f93.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FF0000 | 245 000 |  2007  |  39 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Казань | 23.01.15
1007261461-b3e72b | http://is9.auto.ru/all/images/ac/aa/60x45/acaa05b0.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #34ba2b | 253 600 |  2007  |  134 675 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Казань | 23.01.15
1007261413-3c41d | http://is16.auto.ru/all/images/f1/d4/60x45/f1d456e2.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 283 500 |  2006  |  74 162 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Казань | 23.01.15
1007261377-159f1 | http://is14.auto.ru/all/images/2a/13/60x45/2a13de14.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF9966 | 300 000 |  2007  |  87 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007261503-c7d693 | http://is6.auto.ru/all/images/ce/88/60x45/ce88310c.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 330 750 |  2008  |  83 986 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Казань | 23.01.15
1007261335-dc15e | http://is13.auto.ru/all/images/2a/f9/60x45/2af96bce.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 340 000 |  2009  |  89 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007262425-80fcd | http://is14.auto.ru/all/images/d7/f5/60x45/d7f5a147.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 341 000 |  2010  |  99 400 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Набережные Челны | 23.01.15
1007262373-658f47 | http://is12.auto.ru/all/images/69/4d/60x45/694d61cb.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FFFFFF | 372 650 |  2011  |  26 610 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Казань | 23.01.15
1007262167-ba979 | http://is16.auto.ru/all/images/ad/9f/60x45/ad9f8f14.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 373 000 |  2011  |  54 800 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Набережные Челны | 23.01.15
1007262517-fddc | http://is1.auto.ru/all/images/43/17/60x45/431759a3.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 415 000 |  2012  |  58 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Набережные Челны | 23.01.15
1005242723-07855a | http://is6.auto.ru/all/images/9f/64/60x45/9f64e134.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 444 000 |  2011  |  55 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1006120789-0fbe31 | http://is11.auto.ru/all/images/70/b4/60x45/70b4a692.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #ffefd5 | 245 000 |  2008  |  105 670 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Чебоксары | 23.01.15
1007262459-9719d | http://is4.auto.ru/all/images/0e/8d/60x45/0e8d8bed.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 286 650 |  2007  |  119 995 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Казань | 23.01.15
1005242719-9f53 | http://is3.auto.ru/all/images/01/e6/60x45/01e699d8.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 304 000 |  2007  |  163 000 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007262985-bd71 | http://is9.auto.ru/all/images/61/41/60x45/61416f46.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 304 000 |  2008  |  70 000 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Уфа | 23.01.15
1007262319-0eb57 | http://is11.auto.ru/all/images/cf/4f/60x45/cf4f2242.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 341 000 |  2008  |  65 500 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Набережные Челны | 23.01.15
1005242721-8cb14 | http://is4.auto.ru/all/images/22/38/60x45/22389c0c.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 404 000 |  2008  |  72 123 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007263005-ddb8f | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 382 000 |  2010  |  70 500 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Уфа | 23.01.15
1006227401-7a284 | http://is5.auto.ru/all/images/65/84/60x45/65846903.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #FF0000 | 465 000 |  2010  |  55 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1006427603-b097f | http://is5.auto.ru/all/images/a1/c5/60x45/a1c54107.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 385 000 |  2008  |  131 014 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1006045665-7c08 | http://is18.auto.ru/all/images/19/bd/60x45/19bd29dd.jpg |  Chevrolet Lacetti1.8 AT (122 л.с.)  | #FF0000 | 440 000 |  2008  |  31 836 км  |  1.8 AT (122 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007263941-bfb32c | http://is15.auto.ru/all/images/f1/74/60x45/f1741ed2.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FFFFFF | 280 000 |  2012  |  66 610 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Калуга | 23.01.15
1006742943-35dee1 | http://is15.auto.ru/all/images/67/3c/60x45/673cfef1.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #9c9999 | 434 000 |  2012  |  35 169 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1004985911-c01f | /i/all7/img/no-photo-thumb.gif |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 310 000 |  2008  |  59 693 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007265521-8cfb | http://is2.auto.ru/all/images/0b/94/60x45/0b94b8d8.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 300 000 |  2010  |  130 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Санкт-Петербург | 23.01.15
1005692191-a366 | http://is4.auto.ru/all/images/42/d9/60x45/42d9e267.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 305 100 |  2010  |  41 028 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007265823-85fbc9 | http://is18.auto.ru/all/images/22/a2/60x45/22a2b625.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 330 000 |  2012  |  49 800 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007265827-016ae | http://is11.auto.ru/all/images/82/b9/60x45/82b96b94.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #FFFFFF | 330 000 |  2013  |  39 800 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007265763-0c11b9 | http://is13.auto.ru/all/images/f4/a2/60x45/f4a2e426.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 333 000 |  2013  |  29 800 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007265545-f6402 | http://is2.auto.ru/all/images/cd/a6/60x45/cda634ac.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 350 000 |  2013  |  27 001 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007266647-d4185 | http://is11.auto.ru/all/images/0d/00/60x45/0d00df3f.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 355 000 |  2011  |  24 600 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007266653-565cf2 | http://is12.auto.ru/all/images/c4/f9/60x45/c4f9a3c9.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 370 000 |  2011  |  37 600 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007268963-503f4 | http://is14.auto.ru/all/images/13/27/60x45/132727b8.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 370 000 |  2012  |  57 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007266659-8e337 | http://is17.auto.ru/all/images/55/f6/60x45/55f6c7e1.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 385 000 |  2011  |  49 200 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007266665-11f0fa | http://is11.auto.ru/all/images/01/26/60x45/0126299f.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 385 000 |  2012  |  35 600 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007267971-3804 | http://is13.auto.ru/all/images/80/37/60x45/8037c8e2.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 393 000 |  2012  |  65 000 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1006737945-83b79d | http://is18.auto.ru/all/images/ee/f7/60x45/eef75c3a.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 400 500 |  2013  |  17 834 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007266669-31a6 | http://is8.auto.ru/all/images/79/d9/60x45/79d9184d.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 425 000 |  2012  |  31 200 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1006772143-2bc0ef | http://is10.auto.ru/all/images/bd/7a/60x45/bd7a75bc.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 452 000 |  2011  |  49 051 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 23.01.15
1005692299-a39326 | http://is15.auto.ru/all/images/b1/33/60x45/b13305ab.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #34ba2b | 243 000 |  2006  |  61 231 км  |  1.6 AT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007265673-c5952 | http://is11.auto.ru/all/images/a8/80/60x45/a880b80b.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #ffefd5 | 249 900 |  2007  |  98 000 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 23.01.15
1007163299-a898 | http://is5.auto.ru/all/images/d7/be/60x45/d7be5fc1.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 256 500 |  2008  |  60 192 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007266187-3322 | http://is12.auto.ru/all/images/38/5c/60x45/385c7c13.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #CACECB | 265 000 |  2007  |  91 256 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1005692301-d0777 | http://is4.auto.ru/all/images/61/e4/60x45/61e4d5c7.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 265 500 |  2009  |  89 541 км  |  1.4 MT (94 л.с.)седан, бензин, передний  | Москва | 23.01.15
1005692119-422140 | http://is4.auto.ru/all/images/89/79/60x45/897939e8.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 272 700 |  2008  |  78 364 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1006880077-c97fb | http://is5.auto.ru/all/images/31/de/60x45/31de8982.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #0000FF | 274 500 |  2008  |  75 639 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007266193-07f740 | http://is2.auto.ru/all/images/04/4b/60x45/044b6d5f.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FF0000 | 275 000 |  2008  |  93 299 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1007268175-07e7f | http://is17.auto.ru/all/images/2c/55/60x45/2c55d92b.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #FFFFFF | 280 000 |  2009  |  62 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007268951-8a36 | http://is9.auto.ru/all/images/19/dc/60x45/19dc6793.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #ffefd5 | 280 000 |  2008  |  83 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1006737937-bb777 | http://is17.auto.ru/all/images/99/22/60x45/992288ab.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 283 500 |  2008  |  84 875 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007233823-d07f2d | http://is2.auto.ru/all/images/32/eb/60x45/32eb8c13.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 288 000 |  2008  |  79 023 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1005692179-eb93c1 | http://is2.auto.ru/all/images/20/84/60x45/20846341.jpg |  Chevrolet Lacetti1.6 AT (109 л.с.)  | #000000 | 292 500 |  2007  |  82 730 км  |  1.6 AT (109 л.с.)седан, бензин, передний  | Москва | 23.01.15
1006772137-ad60 | http://is9.auto.ru/all/images/4f/ba/60x45/4fba9b8d.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #ffefd5 | 295 000 |  2008  |  149 900 км  |  1.6 MT (109 л.с.)седан, бензин, передний  | Санкт-Петербург | 23.01.15
1007266197-3abc | http://is15.auto.ru/all/images/d3/2b/60x45/d32bc3f8.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #000000 | 305 000 |  2009  |  89 284 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Москва | 23.01.15
1007266203-56e3 | http://is7.auto.ru/all/images/8f/58/60x45/8f582596.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 310 000 |  2009  |  85 255 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007267005-7430c4 | http://is15.auto.ru/all/images/bc/f7/60x45/bcf71ed1.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #0000FF | 310 000 |  2008  |  58 000 км  |  1.6 MT (109 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 23.01.15
1006772131-2b4a7 | http://is6.auto.ru/all/images/2b/71/60x45/2b71e39b.jpg |  Chevrolet Lacetti1.4 MT (94 л.с.)  | #0000FF | 318 000 |  2008  |  38 000 км  |  1.4 MT (94 л.с.)хэтчбек, бензин, передний  | Санкт-Петербург | 23.01.15
1007266547-3a39ef | http://is6.auto.ru/all/images/cc/a9/60x45/cca9538a.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 329 000 |  2008  |  91 227 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007267001-ceada | http://is18.auto.ru/all/images/f2/ed/60x45/f2ed51d5.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #CACECB | 338 580 |  2009  |  72 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
1007268957-e841f4 | http://is1.auto.ru/all/images/e3/0d/60x45/e30d9419.jpg |  Chevrolet Lacetti1.6 MT (109 л.с.)  | #000000 | 345 000 |  2009  |  78 000 км  |  1.6 MT (109 л.с.)универсал, бензин, передний  | Москва | 23.01.15
